label,index,id
0,282,1249017379801219079
0,282,1249015958393380864
0,282,1249012792151212038
0,282,1249012311513235456
0,282,1249011812999352326
0,282,1249004936827985925
0,282,1249001588171116549
0,282,1249001304183181312
0,282,1249000905715916801
0,282,1248992410081902594
0,282,1248990578928316417
0,282,1248990327999873024
0,282,1248989610438524929
0,282,1248984245718134786
0,282,1248982265016786944
0,282,1248978334974795781
0,282,1248967809465450498
0,282,1248966000508370944
0,282,1248964506107117568
0,282,1248962768327323648
0,282,1248959215214817282
0,282,1248957691566772225
0,282,1248954658359558144
0,282,1248953653303693314
0,282,1248952476549689344
0,282,1248951358104969217
0,282,1248948425728688129
0,282,1248948153132486659
0,282,1248928786235535361
0,282,1248928784985645056
0,282,1248928783416971265
0,282,1248909770393825281
0,282,1248906913456082944
0,282,1248889951737053184
0,282,1248875747969839104
0,282,1248874608809455616
0,282,1248865907897589760
0,282,1248850032545001472
0,282,1248827986754916352
0,282,1248825812427603968
0,282,1248823103892963329
0,282,1248821089687355392
0,282,1248820641177845760
0,282,1248817019132223489
0,282,1248813808874917900
0,282,1248811523696283648
0,282,1248808664347095040
0,282,1248807980629405698
0,282,1248807963688607745
0,282,1248806246305738755
0,282,1248805937483300865
0,282,1248802836747628544
0,282,1248802760889454598
0,282,1248798191010660353
0,282,1248795313990664193
0,282,1248789571619508224
0,282,1248787765891915776
0,282,1248787656487641089
0,282,1248787527382839296
0,282,1248785257593294850
0,282,1248784588450734082
0,282,1248782859046998016
0,282,1248781157644238850
0,282,1248780892408954881
0,282,1248778456344801282
0,282,1248775720702181382
0,282,1248769922290892801
0,282,1248768367697301505
0,282,1248767082310840323
0,282,1248767037993877505
0,282,1248765399786815490
0,282,1248762521009491968
0,282,1248762271259660288
0,282,1248761838499532800
0,282,1248761212747145216
0,282,1248760590430076928
0,282,1248759670858305538
0,282,1248758936792174592
0,282,1248758556561735683
0,282,1248757543830278150
0,282,1248757212048240642
0,282,1248756813962653696
0,282,1248756648853884928
0,282,1248756547821412354
0,282,1248755162778234880
0,282,1248754744308518912
0,282,1248754356394110983
0,282,1248754302908116992
0,282,1248753879296114690
0,282,1248752093172830211
0,282,1248748228511588352
0,282,1248747699379339264
0,282,1248744312243978245
0,282,1248742790063779840
0,282,1248742185614430209
0,282,1248742089048895490
0,282,1248741934945857536
0,282,1248737428086697985
0,282,1248736855035727877
0,282,1248736480295620609
0,282,1248736060130988033
0,282,1248732748036149248
0,282,1248730269000953856
0,282,1248727684487598080
0,282,1248725121893883906
0,282,1248724470107271169
0,282,1248723129683320837
0,282,1248723020677611521
0,282,1248722740296761345
0,282,1248722542795395072
0,282,1248722502383271936
0,282,1248722070344806401
0,282,1248721859190747136
0,282,1248721684821159936
0,282,1248719228825468931
0,282,1248719133145006080
0,282,1248718464447021065
0,282,1248717819451236352
0,282,1248717500918923267
0,282,1248717246203035651
0,282,1248716286932258817
0,282,1248714474325823488
0,282,1248714257450930176
0,282,1248714245652377600
0,282,1248713050028417026
0,282,1248713032793980928
0,282,1248712814300184579
0,282,1248712601305038848
0,282,1248712139302481921
0,282,1248711530960437248
0,282,1248711386131091456
0,282,1248711040927490052
0,282,1248710831451312138
0,282,1248709632975163393
0,282,1248709251712929795
0,282,1248704977750515717
0,283,1256303302414925827
0,283,1256252451172134914
0,283,1255636509924958208
0,283,1254541857096425487
0,283,1254433031592579072
0,283,1254341970983399425
0,283,1253248858005614592
0,283,1252751163696402433
0,283,1252741504646483972
0,283,1252281250292826112
0,283,1251815138581151745
0,283,1251320832388988929
0,283,1251042278828838912
0,283,1251004152299356160
0,283,1250897564599119877
0,283,1250736578663780352
0,283,1250694658746974209
0,283,1250576102986182656
0,283,1250446251625234432
0,283,1250445705493307392
0,283,1250242459394867205
0,283,1250178182688280576
0,283,1250026847603228672
0,283,1249835525466460160
0,283,1249774153663733760
0,283,1249773765552156674
0,283,1249755685866348544
0,283,1249729421260369920
0,283,1249675521044209666
0,283,1249613616409698304
0,283,1249552225606795264
0,283,1249496862018633729
0,283,1249438120816316428
0,283,1249415939730391046
0,283,1249391455967129602
0,283,1249363945422557184
0,283,1249337123544748038
0,283,1249150516082487298
0,283,1249127694685659136
0,283,1249044165691764736
0,283,1249043118718140416
0,283,1249014862610665472
0,283,1248994927733702656
0,283,1248910898867077120
0,283,1248822918924173317
0,283,1248795635433844737
0,283,1248692863845781505
0,283,1248691789164359693
0,283,1248685088386224128
0,283,1248673442867687426
0,283,1248644434205564933
0,283,1248644158908256258
0,283,1248633371049287682
0,283,1248621688079568900
0,283,1248614023626543110
0,283,1248608287542480902
0,283,1248593589740814336
0,283,1248591514999099394
0,283,1248584437127880704
0,283,1248579293384409088
0,283,1248570176901197825
0,283,1248565252804902913
0,283,1248555006594293760
0,283,1248539112262512640
0,283,1248536148735143939
0,283,1248533440741457920
0,283,1248462097194737666
0,283,1248450099123871749
0,283,1248449006344138752
0,283,1248444792041811968
0,283,1248442574513168386
0,283,1248441908487172096
0,283,1248425870013820941
0,283,1248421541420756992
0,283,1248417031285657605
0,283,1248410345091162114
0,283,1248409247013978113
0,283,1248386264442621952
0,283,1248378036463915010
0,283,1248376669380857856
0,283,1248368732738641920
0,283,1248357150688186371
0,283,1248354891845656581
0,283,1248345054210592768
0,283,1248342828054450181
0,283,1248335407055613955
0,283,1248333422067474432
0,283,1248331653807775745
0,283,1248331449457131521
0,283,1248326229834567681
0,283,1248324456214401024
0,283,1248314997329068034
0,283,1248314082773602304
0,283,1248311756121915397
0,283,1248306628551757827
0,283,1248305279290216448
0,283,1248298934407245825
0,283,1248296889331716099
0,283,1248296740320620544
0,283,1248296592429535232
0,283,1248294997373399040
0,283,1248294630346670081
0,283,1248293204518191105
0,283,1248292156529192960
0,283,1248291089255186433
0,283,1248290865442938881
0,283,1248288752444870657
0,283,1248286845093457921
0,283,1248286552905658370
0,283,1248283817984417793
0,283,1248283816377987073
0,283,1248283814859661312
0,283,1248283474265399296
0,283,1248283377737793536
0,283,1248282212694462466
0,283,1248281765862682625
0,283,1248280979380281344
0,283,1248280063981883392
0,283,1248274185656225793
0,283,1248273985999175680
0,283,1248273826644774912
0,283,1248271540959002626
0,283,1248270688324128770
0,283,1248269439461732352
0,283,1248268018565566465
0,283,1248267702738665472
0,283,1248267323363885058
0,283,1248266834052349954
0,283,1248266834023010307
0,283,1248266255053623302
0,283,1248266048182370312
0,283,1248265354989764615
0,283,1248265184998756352
0,283,1248265139650015232
0,283,1248264958837694465
0,283,1248264914155626496
0,283,1248264699021492224
0,283,1248263464075898880
0,283,1248263080859049987
0,283,1248263059631726593
0,283,1248263021639729152
0,283,1248262732316585985
0,283,1248258969304432640
0,283,1248258749363638276
0,283,1248258685031325698
0,283,1248258562742157312
0,283,1248258300585676803
0,283,1248258148202405888
0,283,1248257812460789761
0,283,1248250705258807296
0,283,1248248914337075202
0,283,1248239381787185152
0,283,1248233082773073920
0,284,1253466270785208321
0,284,1251571089492369409
0,284,1250907104635957255
0,284,1248966620187418624
0,284,1248609755653947393
0,284,1248598861276499969
0,284,1248417350409285636
0,284,1248391573823295499
0,284,1248344342831534081
0,284,1248328322934812672
0,284,1248302620365565952
0,284,1248219608403914752
0,284,1248161666958680064
0,284,1248130056188121088
0,284,1248109401812197379
0,284,1248085859498209280
0,284,1248023061720379392
0,284,1247999548879970305
0,284,1247988077030768640
0,284,1247986361367506950
0,284,1247986227472711680
0,284,1247977782841311232
0,284,1247969169225789440
0,284,1247964902381191168
0,284,1247959944713973769
0,284,1247959926561005568
0,284,1247951305202597888
0,284,1247947661363286017
0,284,1247943292731281409
0,284,1247936458113114116
0,284,1247927442037256192
0,284,1247926435978723328
0,284,1247922959676817409
0,284,1247922020551180289
0,284,1247918986592800768
0,284,1247915343667843072
0,284,1247908369765105671
0,284,1247907246689914882
0,284,1247903541357735940
0,284,1247902935012372490
0,284,1247898458784018434
0,284,1247898093376299011
0,284,1247897778853785605
0,284,1247897051095896064
0,285,1252642042846601216
0,285,1252638550312603657
0,285,1251936727242993664
0,285,1249066231715356673
0,285,1248742939133652993
0,285,1248691462822338562
0,285,1247579081803214850
0,285,1247143743523880960
0,285,1247131541991559171
0,285,1247023712873754625
0,285,1246991026021175297
0,285,1246869790846746624
0,285,1246793501603508224
0,285,1246744147840487426
0,285,1246467568363360256
0,285,1246425997978853377
0,285,1246218110572453891
0,285,1246175394325241856
0,285,1246173882966405120
0,285,1246128319139123201
0,285,1246120207791292418
0,285,1246096764920369155
0,285,1246088286818439168
0,285,1246040658403643394
0,285,1245984528704786433
0,285,1245974821055467520
0,285,1245966828540694528
0,285,1245925905349910528
0,285,1245907977946550272
0,285,1245907635288735744
0,285,1245881420071030784
0,285,1245877812373917698
0,285,1245877778320326658
0,285,1245850355956510722
0,285,1245848517224136704
0,285,1245848492620169217
0,285,1245844299239108608
0,285,1245842192314204160
0,285,1245836985723387905
0,285,1245832122553810944
0,285,1245831790406688768
0,285,1245831410700730370
0,285,1245831338684338176
0,285,1245830727620493319
0,285,1245830019676422146
0,285,1245829114759491584
0,285,1245828892029411330
0,285,1245827717322420225
0,285,1245827714403012609
0,285,1245826853928964097
0,285,1245826665093238787
0,285,1245823851256315904
0,285,1245823184613658625
0,285,1245795228302430208
0,285,1245794095563517952
0,286,1247069424240205830
0,286,1246868685647745026
0,286,1246120277576232960
0,286,1244611767554187266
0,286,1244493015709876225
0,286,1244342454653878272
0,286,1244267616128110593
0,286,1243623564718178304
0,286,1243623174031290368
0,286,1243417594318618628
0,286,1243374824149471233
0,286,1243373709693313025
0,286,1243267746969853953
0,286,1243250318139445248
0,286,1243237070476279809
0,286,1243220867737419783
0,286,1243181920470675457
0,286,1243065600483577856
0,286,1243064737350311942
0,286,1243054708203196416
0,286,1243037441562497025
0,286,1243013896874663936
0,286,1243004000418463744
0,286,1242998244206088194
0,286,1242934877856686081
0,286,1242912658350727170
0,286,1242891511370584065
0,286,1242886257098870786
0,286,1242882350012342273
0,286,1242873796236697606
0,286,1242865337004986373
0,286,1242862592529399808
0,286,1242851740791107586
0,286,1242843834528288769
0,286,1242841127234859011
0,286,1242836041448521728
0,286,1242835494636904448
0,286,1242835397035483137
0,286,1242834946521268226
0,286,1242834105059983361
0,286,1242832946396041221
0,286,1242832872379211778
0,286,1242831582571843585
0,286,1242831354485780481
0,286,1242827901097181185
0,286,1242827711204163588
0,286,1242826044354199553
0,286,1242825346602479621
0,286,1242825333256015872
0,286,1242823769145704449
0,286,1242823766176120832
0,286,1242822869446467586
0,286,1242822174198706176
0,286,1242822127482535936
0,286,1242820698633940994
0,287,1253670264610656258
0,287,1250150019287654400
0,287,1246282584423686144
0,287,1246102571476856833
0,287,1244945002553319424
0,287,1244000670123986945
0,287,1243731303603699713
0,287,1243584140722790408
0,287,1243262711967948800
0,287,1243253246019371008
0,287,1242960049867083776
0,287,1242900676470079488
0,287,1242862100826947589
0,287,1242831773656104965
0,287,1242632947552980992
0,287,1242612150515843072
0,287,1242547564911738885
0,287,1242482013292150784
0,287,1242467044332728322
0,287,1242458490460950528
0,287,1242418368344469504
0,287,1242415533363990534
0,287,1242370877590614017
0,287,1242328072893931520
0,287,1242285766870360064
0,287,1242278349965160449
0,287,1242271416315252736
0,287,1242258110745661442
0,287,1242247610678816768
0,287,1242229899869511681
0,287,1242217655269904384
0,287,1242208197991116800
0,287,1242201111026716672
0,287,1242196093347049473
0,287,1242195104569462785
0,287,1242194169528868865
0,287,1242194150528815106
0,287,1242192898696699904
0,287,1242191358242115584
0,287,1242188177613508608
0,287,1242188003235082240
0,287,1242187745491128322
0,287,1242187733029851139
0,287,1242180613576196097
0,287,1242176469532622849
0,287,1242176268654858243
0,287,1242175943671767040
0,287,1242175640289320960
0,287,1242175075878567938
0,287,1242174998728622083
0,287,1242174756926914562
0,287,1242173922285514752
0,287,1242173421489983494
0,288,1255894419703652352
0,288,1255894231219965952
0,288,1255882071899176960
0,288,1254644344885256192
0,288,1254021587029950465
0,288,1252520505698971650
0,288,1250103140126343169
0,288,1249701675436085248
0,288,1249374466267852809
0,288,1249129372289765376
0,288,1249113249712201728
0,288,1249098370066472961
0,288,1249083277941456896
0,288,1249068344038150145
0,288,1249053539998949376
0,288,1249023756619542532
0,288,1249009203454169094
0,288,1248992743403040768
0,288,1248211009115951104
0,288,1248102100334030848
0,288,1248066943703068674
0,288,1248000923969794048
0,288,1247735926710767617
0,288,1247328407291080704
0,288,1247043380321845250
0,288,1246790881367162885
0,288,1246666756065611777
0,288,1246511415982252032
0,288,1246504596358324226
0,288,1246488995401351169
0,288,1246454891310198788
0,288,1246433418835120129
0,288,1246432486512525313
0,288,1246340703279435776
0,288,1246339873218256896
0,288,1246281904950611968
0,288,1246163375895298051
0,288,1246090586211393536
0,288,1246041740332728321
0,288,1245738878247538689
0,288,1245646469014548481
0,288,1245419563614973952
0,288,1245320369558507520
0,288,1245222600982364160
0,288,1245218394707804160
0,288,1245159443114930176
0,288,1245115367820791809
0,288,1245060639736938497
0,288,1245051187130322945
0,288,1245045217780273153
0,288,1244754780540375040
0,288,1244728716422512641
0,288,1244714992789749760
0,288,1244649219236884481
0,288,1244595636223094785
0,288,1244587005587132417
0,288,1244579893012299776
0,288,1244520421506105344
0,288,1244496454464548864
0,288,1244377426592923648
0,288,1244362547496534017
0,288,1244343458111918087
0,288,1244262334215979008
0,288,1244185906124394496
0,288,1244169212488224770
0,288,1244144075076513793
0,288,1244110198647795712
0,288,1244073400986931206
0,288,1244000712641712129
0,288,1243976035281985541
0,288,1243948425151942656
0,288,1243941162882174977
0,288,1243934743202279425
0,288,1243918623955128320
0,288,1243677488665858048
0,288,1243545521559687175
0,288,1243519172790956032
0,288,1243498602300878849
0,288,1243448917515272193
0,288,1243448192399785984
0,288,1243304092841238531
0,288,1243295675510489089
0,288,1243255147360407552
0,288,1243244318917382147
0,288,1243240564474163200
0,288,1243201782169337857
0,288,1243198454853140481
0,288,1243170366593224704
0,288,1243168050884599808
0,288,1243066759327834112
0,288,1243048851847561217
0,288,1243035947673026562
0,288,1243029209322160130
0,288,1242995921513840640
0,288,1242986973867823104
0,288,1242977488440938496
0,288,1242945699148255232
0,288,1242905588868304904
0,288,1242904327548698625
0,288,1242869191541231616
0,288,1242857452955029510
0,288,1242841901222580225
0,288,1242799336737525762
0,288,1242794167790690304
0,288,1242793133177520138
0,288,1242764558374223872
0,288,1242760254783401984
0,288,1242744307087339521
0,288,1242738263607193600
0,288,1242717766580424706
0,288,1242660973107752961
0,288,1242643160402137094
0,288,1242597672940429313
0,288,1242594911813128192
0,288,1242563327890296832
0,288,1242546357816233985
0,288,1242518051007934465
0,288,1242514287362441216
0,288,1242513847409348616
0,288,1242511918625161216
0,288,1242499365517787141
0,288,1242497338041458690
0,288,1242485222077280256
0,288,1242481309030596612
0,288,1242463105407311873
0,288,1242428944290201605
0,288,1242427963406077953
0,288,1242411341882830850
0,288,1242411223875874816
0,288,1242409451476451328
0,288,1242408218514595841
0,288,1242392737003057153
0,288,1242378307506749441
0,288,1242360113840574464
0,288,1242359888249937920
0,288,1242349950874324992
0,288,1242321403245985792
0,288,1242300084970065922
0,288,1242292653066031104
0,288,1242284343491526657
0,288,1242249780601819136
0,288,1242242314644287488
0,288,1242227202873274368
0,288,1242208519450841088
0,288,1242199305211072518
0,288,1242198279292465152
0,288,1242189756886368261
0,288,1242185037870780418
0,288,1242173926127566848
0,288,1242170332485730305
0,288,1242169469528670211
0,288,1242166606949744640
0,288,1242150910878507011
0,288,1242150426251857921
0,288,1242141651419660288
0,288,1242127519857459200
0,288,1242121666928545792
0,288,1242109488649457665
0,288,1242109481582018561
0,288,1242105032574676998
0,288,1242098415183462401
0,288,1242095614315372544
0,288,1242090015129104386
0,288,1242089120639389696
0,288,1242083161200381953
0,288,1242069474586415105
0,288,1242026994335801345
0,288,1242014975100694528
0,288,1241971566646153216
0,288,1241961216752283649
0,288,1241956749189341184
0,288,1241947768610054146
0,288,1241931344302637056
0,288,1241922407478132737
0,288,1241899637650239488
0,288,1241893887809118208
0,288,1241883089518788608
0,288,1241878905310584832
0,288,1241874147434803200
0,288,1241862674583085068
0,288,1241854898096017412
0,288,1241841352284897280
0,288,1241830476672892928
0,288,1241810494593339399
0,288,1241790497125007361
0,288,1241759737789677576
0,288,1241755261519441923
0,288,1241753699707281408
0,288,1241740854567591936
0,288,1241727766749478913
0,288,1241718868965539846
0,288,1241706017475514368
0,288,1241699195683209216
0,288,1241697382557011968
0,288,1241695984364765184
0,288,1241691683655421952
0,288,1241685911999582208
0,288,1241676527521001473
0,288,1241671612740575232
0,288,1241667977075982336
0,288,1241665431456354304
0,288,1241658505129365506
0,288,1241619513147260928
0,288,1241603130388701185
0,288,1241560136117714944
0,288,1241553380646027265
0,288,1241553363348729867
0,288,1241543986847911936
0,288,1241539036084408320
0,288,1241507913144958980
0,288,1241499753466277890
0,288,1241498929352466432
0,288,1241494451198939136
0,288,1241493631736913921
0,288,1241493285232734208
0,288,1241493241222123521
0,288,1241467620467097601
0,288,1241464386524504065
0,288,1241460547209572355
0,288,1241459984329854979
0,288,1241455892647890951
0,288,1241455442741649410
0,288,1241453673458405376
0,288,1241451568169353217
0,288,1241448352362967040
0,288,1241445510457831430
0,288,1241439851548991488
0,288,1241436926332276737
0,288,1241433643530088449
0,288,1241423950137061378
0,288,1241420856733114373
0,288,1241414575775514626
0,288,1241408021621886978
0,288,1241397329216888832
0,288,1241378089340416001
0,288,1241372257655685123
0,288,1241367166504644610
0,288,1241366460263522305
0,288,1241350505449828352
0,288,1241342176526610433
0,288,1241336023969411072
0,288,1241334743184138241
0,288,1241331247995027456
0,288,1241309584410783745
0,288,1241308293248630789
0,288,1241285909447933952
0,288,1241273310299803648
0,288,1241270115519221760
0,288,1241260595225247745
0,288,1241258633200988160
0,288,1241255347911831552
0,288,1241248516665729024
0,288,1241243605601112066
0,288,1241235601841586176
0,288,1241232351146823684
0,288,1241230636335026178
0,288,1241229189841223681
0,288,1241216045102194689
0,288,1241211562611834880
0,288,1241201520152100868
0,288,1241200846932570118
0,288,1241199464666316801
0,288,1241196667363151872
0,288,1241194672338460673
0,288,1241168036331208704
0,288,1241168031478435841
0,288,1241167002711949318
0,288,1241155767807467528
0,288,1241152662835519489
0,288,1241152637510324226
0,288,1241146499939131392
0,288,1241122866411659264
0,288,1241115731649060869
0,288,1241111532257390594
0,288,1241103586811092999
0,288,1241102665892933633
0,288,1241091704171700224
0,288,1241089780688883719
0,288,1241079288046276614
0,288,1241074311110295553
0,288,1241063726956056576
0,288,1241061954028011520
0,288,1241060945880911880
0,288,1241059066400501760
0,288,1241058012862783488
0,288,1241057936044154889
0,288,1241057581445132288
0,288,1241055089009311744
0,288,1241051879087489027
0,288,1241049664842944512
0,288,1241047401479184386
0,288,1241028149829304322
0,288,1241024925789499393
0,288,1241021562087591938
0,288,1241004116681392129
0,288,1240999308754923522
0,288,1240999226198364167
0,288,1240999119684096000
0,288,1240994952336805888
0,288,1240992659642122241
0,288,1240990272336605185
0,288,1240986988855115776
0,288,1240970976487034880
0,288,1240955524037980160
0,288,1240952142694944774
0,288,1240944486001360897
0,288,1240938523827437568
0,288,1240929041097666562
0,288,1240922865882578945
0,288,1240897025266376704
0,288,1240885669611728896
0,288,1240882328978653185
0,288,1240875513180192768
0,288,1240873220468887557
0,288,1240872883716382720
0,288,1240857518072573953
0,288,1240843535785623552
0,288,1240825116407316483
0,288,1240811051035365376
0,288,1240810977832075264
0,288,1240805497084788742
0,288,1240800600838684672
0,288,1240800433649614850
0,288,1240787676959100928
0,288,1240787503604477952
0,288,1240787238692192256
0,288,1240786179735330819
0,288,1240753536046161923
0,288,1240736455242199042
0,288,1240729848529723393
0,288,1240720760773230592
0,288,1240720237135368192
0,288,1240717570367467521
0,288,1240715994240290817
0,288,1240708429242462208
0,288,1240705742862082048
0,288,1240702054433042433
0,288,1240698705293897734
0,288,1240696042934300672
0,288,1240695952203083777
0,288,1240694845179453441
0,288,1240690704541569025
0,288,1240685587184545797
0,288,1240680935139553284
0,288,1240679629838565376
0,288,1240675907834175488
0,288,1240673716889059331
0,288,1240670965471817737
0,288,1240670187160027137
0,288,1240669317844340736
0,288,1240668374381838352
0,288,1240667665552769027
0,288,1240667345661693955
0,288,1240667177759408129
0,288,1240665644825071616
0,288,1240665330088841217
0,288,1240663087394557952
0,288,1240661592309747714
0,288,1240656527142371328
0,288,1240655453991952384
0,288,1240653766400999427
0,288,1240653171372036098
0,288,1240652987531505664
0,288,1240645190408458240
0,288,1240637578828709889
0,288,1240631000042016775
0,288,1240627411215147008
0,288,1240625053068296199
0,288,1240624791779831809
0,288,1240624063220875266
0,288,1240623782324080640
0,288,1240621005237673984
0,288,1240619860197072896
0,288,1240613159695769601
0,288,1240609781305364480
0,288,1240609247047475200
0,288,1240600042118971392
0,288,1240598943521812480
0,288,1240597224507277312
0,288,1240575502609416193
0,288,1240573227040223232
0,288,1240572810872774657
0,288,1240568172648030208
0,288,1240563432916647937
0,288,1240553493561094151
0,288,1240552188021297152
0,288,1240551992964993030
0,288,1240551630707339264
0,288,1240549018599481345
0,288,1240547014775054336
0,288,1240542315220996097
0,288,1240540495673282560
0,288,1240537530568708096
0,288,1240523166742728705
0,288,1240523158886768640
0,288,1240523143082622977
0,288,1240522431803961345
0,288,1240522266401812480
0,288,1240520820193210368
0,288,1240520436066275328
0,288,1240519137627078656
0,288,1240518934132068352
0,288,1240518793903792128
0,288,1240518734034268160
0,288,1240518479909920768
0,288,1240517018908004352
0,288,1240516462361575424
0,288,1240514631355060230
0,288,1240513348451647489
0,288,1240509648387497984
0,288,1240509544436023297
0,288,1240503881571934209
0,288,1240503016018440192
0,288,1240500543845326848
0,288,1240494193711013898
0,288,1240485742268342272
0,288,1240482953605427201
0,288,1240482019177574400
0,288,1240471699583201285
0,288,1240470558351011840
0,288,1240469993940287489
0,288,1240455991470075904
0,288,1240454509286936579
0,288,1240449341296463874
0,288,1240448627211784192
0,288,1240447384754237440
0,288,1240441583796916227
0,288,1240439650046574599
0,288,1240435099604156417
0,288,1240434823107416064
0,288,1240432331757936641
0,288,1240430793819860993
0,288,1240424193218486272
0,288,1240421537892704256
0,288,1240418822059970562
0,288,1240418678279208960
0,288,1240414227115974656
0,288,1240412261837090816
0,288,1240411093727694848
0,288,1240407714343329792
0,288,1240407126889160709
0,288,1240407068953268232
0,288,1240404846613856261
0,288,1240392698185555968
0,288,1240389837842190337
0,288,1240383659762487299
0,288,1240382608284045313
0,288,1240380507063541763
0,288,1240378990717788162
0,288,1240372530914811904
0,288,1240371137055543302
0,288,1240369061659398144
0,288,1240366055832387591
0,288,1240365046523482115
0,288,1240363596996997121
0,288,1240361753709629441
0,288,1240361552512983041
0,288,1240360892627288064
0,288,1240358514574462977
0,288,1240358079151177728
0,288,1240354926200532993
0,288,1240354905480626182
0,288,1240351714672345091
0,288,1240346810566279174
0,288,1240345820026867713
0,288,1240343648522338305
0,288,1240341881562726400
0,288,1240340922996588547
0,288,1240340731048460288
0,288,1240339974521831425
0,288,1240339969484488704
0,288,1240338511364055040
0,288,1240337884739063810
0,288,1240337773296373762
0,288,1240337488360525824
0,289,1255395841537433602
0,289,1252879403077431296
0,289,1251788200248520705
0,289,1251665941370372107
0,289,1251544313290543108
0,289,1251341479383048192
0,289,1251339369350402048
0,289,1250898807111462913
0,289,1250460581418713093
0,289,1250454164288745473
0,289,1250261702597382144
0,289,1249508840745254912
0,289,1248730687001096194
0,289,1248730562455470081
0,289,1248692817817489411
0,289,1248617011564834818
0,289,1248136867125444609
0,289,1246953293110263810
0,289,1246943437129019392
0,289,1246611686162866178
0,289,1246245302924906497
0,289,1246196053734502401
0,289,1246087814048935942
0,289,1245986788839047170
0,289,1245876779803389952
0,289,1245348193962987521
0,289,1245271379416580102
0,289,1245244702556696578
0,289,1245060842472734721
0,289,1244633057669382151
0,289,1244547423650959361
0,289,1244546944850165762
0,289,1244517129996697601
0,289,1244493159331135490
0,289,1244490540231450630
0,289,1244485681197363203
0,289,1244482830811320324
0,289,1244456804433575937
0,289,1244441371752054784
0,289,1244428717079724032
0,289,1244406834292764672
0,289,1244397375441043457
0,289,1244388879983149056
0,289,1244369420174180354
0,289,1244366293387694080
0,289,1244354145345142784
0,289,1244332375808630786
0,289,1244293302855188482
0,289,1244261206745059329
0,289,1244014319798571008
0,289,1244000758523211776
0,289,1243889348141080583
0,289,1243765474820833280
0,289,1243723607295111175
0,289,1243686662137204736
0,289,1243666621639659520
0,289,1243533566430130176
0,289,1243311077435363329
0,289,1243300588135251968
0,289,1243202068032237571
0,289,1243071137506091012
0,289,1242585378441154560
0,289,1242552806256414721
0,289,1242539299708342272
0,289,1242525593930997768
0,289,1242152953483591681
0,289,1241998512214212608
0,289,1241883988056256512
0,289,1241815834273685504
0,289,1241746443603521537
0,289,1241653830304944130
0,289,1241653211099996161
0,289,1241544981413801990
0,289,1241529068899762181
0,289,1241486378161942529
0,289,1241358184620720129
0,289,1241328975869349890
0,289,1241227348470464512
0,289,1241201446630174721
0,289,1241188557722497024
0,289,1241163130245451777
0,289,1241144403529515011
0,289,1241133825553555458
0,289,1241084971328122884
0,289,1241083937415467011
0,289,1241083188283191297
0,289,1241051264496123904
0,289,1241050610532864002
0,289,1241043646385770496
0,289,1241004749115326465
0,289,1240949977813262336
0,289,1240922257452675072
0,289,1240918991876419584
0,289,1240915648902881280
0,289,1240903451464192000
0,289,1240890097760964610
0,289,1240885922398273536
0,289,1240863743036329984
0,289,1240856653395787776
0,289,1240827336792199169
0,289,1240819783278395392
0,289,1240814932188372994
0,289,1240794338495475713
0,289,1240773824758587394
0,289,1240678599763480576
0,289,1240668975543001089
0,289,1240648803490791424
0,289,1240646989701939206
0,289,1240624288786452480
0,289,1240623522101309443
0,289,1240597791677853704
0,289,1240597718554329089
0,289,1240582372988465154
0,289,1240581928203554817
0,289,1240499652409073664
0,289,1240497497786716161
0,289,1240496979827974144
0,289,1240496619122016256
0,289,1240495540644859904
0,289,1240483451360497664
0,289,1240441662012141568
0,289,1240420745185918976
0,289,1240402764775161865
0,289,1240398742693478404
0,289,1240397724983459840
0,289,1240397163420700672
0,289,1240394967127863301
0,289,1240373947272761350
0,289,1240368890875654145
0,289,1240367847181815810
0,289,1240361697539313665
0,289,1240356236509544450
0,289,1240347584549384192
0,289,1240341454674747393
0,289,1240328220160987142
0,289,1240327463390965761
0,289,1240326364500279296
0,289,1240319816805650439
0,289,1240315745604493315
0,289,1240312344510713856
0,289,1240305114193297408
0,289,1240304946068758530
0,289,1240278500868849665
0,289,1240274836150247424
0,289,1240271458317803521
0,289,1240268170981781504
0,289,1240265104886652930
0,289,1240265020014915584
0,289,1240261978746216448
0,289,1240253775434018821
0,289,1240252779437993986
0,289,1240252042591035392
0,289,1240248514128629761
0,289,1240246859295326208
0,289,1240244548300943362
0,289,1240243150964158470
0,289,1240242542760910849
0,289,1240234866635128834
0,289,1240234762943463425
0,289,1240231928567156736
0,289,1240221212908892166
0,289,1240218914631700480
0,289,1240218213838970882
0,289,1240214296371449856
0,289,1240203565777293312
0,289,1240203493937491969
0,289,1240201477227974659
0,289,1240198399464484865
0,289,1240197059275350016
0,289,1240194042614480896
0,289,1240193340517371904
0,289,1240191629203554304
0,289,1240188485383798784
0,289,1240184575357321218
0,289,1240178466735046656
0,289,1240169279057731585
0,289,1240162384435728384
0,289,1240157034261209089
0,289,1240154587887263747
0,289,1240151199317397509
0,289,1240142856288944130
0,289,1240138952155299840
0,289,1240129077689933825
0,289,1240128293090856969
0,289,1240121933888446464
0,289,1240116937184686080
0,289,1240116706497957890
0,289,1240112599766712320
0,289,1240102105014317056
0,289,1240087645998518272
0,289,1240086098572980225
0,289,1240083682779492352
0,289,1240081731476164610
0,289,1240081491876429825
0,289,1240080751598530560
